source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,v_gc
6416977565984938624,291.16438500497276,-71.56390255546523,0.1801864306164056,0.011762195266783237,11.604874561465579,0.009108630940318108,-23.430221003751342,0.012314116582274437,49.130794525146484,1.5068904161453247,1.0447262525558472,13.449806213378906,557.0973333717222
6896282515918385664,317.02984073894373,-10.070322535039457,0.1892818684622206,0.02320929430425167,18.404040418733814,0.023540105670690536,4.77709821758773,0.018948547542095184,-160.5230712890625,3.927673816680908,1.073574423789978,14.410295486450195,556.2150007477932
4574196558868756608,260.70199309809254,27.383279377132077,0.13742473073292438,0.01469483133405447,-19.225908086005678,0.013580534607172012,-0.9945146981850272,0.014947297051548958,-34.85831069946289,3.405116319656372,0.9862819314002991,14.218274116516113,554.668506724918
4456736345851377792,241.966368660377,10.907499900500513,0.13711862341560493,0.014021513052284718,-5.029417541057566,0.013586419634521008,-20.76040018106445,0.01292322762310505,-25.21577262878418,1.2050186395645142,0.9890439510345459,12.853371620178223,554.2011595930718
3578950965917470208,190.49043690950637,-9.128709461870493,0.1526574434799544,0.01599843241274357,-14.358683050234331,0.02298676036298275,-19.8014354813835,0.017445025965571404,217.894775390625,1.3641718626022339,0.9986643195152283,13.28753662109375,553.4451335695934
6432025207247793408,278.38132921474875,-69.59592107781474,0.2452529420739683,0.02035728469491005,-8.908774643333293,0.012872719205915928,-38.10947886079125,0.017707636579871178,67.31172180175781,4.577424049377441,1.0696057081222534,14.553524017333984,552.9886267456575
4086192337357952000,281.849815811163,-19.825094799570362,0.14127312969976835,0.015849756076931953,-13.70718304398199,0.017316320911049843,-18.2016952065456,0.01381094940006733,35.30369186401367,0.8551110625267029,1.0164058208465576,13.130104064941406,552.4081052485088
6018751050179671936,248.2223274305111,-36.93625297208636,0.17451742761775435,0.016510620713233948,-21.26335040126912,0.01889132522046566,-19.574660568636247,0.015346456319093704,117.73486328125,0.4498886168003082,1.0112282037734985,13.102079391479492,552.2412644401371
4072006300895025792,283.8289345143852,-27.328993883272137,0.13089928969753292,0.014420649968087673,-1.9340811111358052,0.01826043426990509,-18.967090839473187,0.01413441076874733,258.90704345703125,4.2594499588012695,0.9043610692024231,13.185909271240234,551.7261656768532
1400950785006036224,233.9278564243463,46.56878510250967,0.145483684124923,0.010540767572820187,-19.528633923457225,0.011804260313510895,-9.30565638632769,0.011911209672689438,47.87285232543945,1.047663927078247,1.0126049518585205,13.07329273223877,551.6315388296982
6639271707287676160,292.0210820964861,-56.942190842418505,0.12797379571742157,0.012870557606220245,-15.53829136279647,0.010451299138367176,-6.658197110734067,0.008903337642550468,-127.6789321899414,2.669618844985962,0.979015588760376,13.11358642578125,551.3998200451158
1238626653581242112,216.47558340995357,18.029178664111598,0.24854160728906707,0.017938829958438873,-36.58909297167221,0.018389901146292686,-3.118061914010663,0.017154859378933907,-118.5453872680664,3.273163080215454,1.0891575813293457,14.047281265258789,550.9730468170598
5978408697327872384,255.81655507198604,-33.88955615138811,0.1816747580388186,0.021436508744955063,-26.241955357541602,0.026436330750584602,-10.737559832908145,0.0168291088193655,7.997858047485352,4.945647239685059,0.9027851223945618,14.197088241577148,550.5201593526928
6276618137829077888,214.49547009764427,-22.40623513090175,0.14294346783031978,0.016962863504886627,-20.691153044862126,0.020878518000245094,0.34536334384349276,0.018390417098999023,39.34028625488281,3.9657835960388184,0.9786360859870911,13.9038724899292,550.3843450750696
6246923524222362368,239.03193144150922,-20.45319341584398,0.20240141837387338,0.023264186456799507,-28.4737122276948,0.02342604286968708,-4.600062090750426,0.015387517400085926,-180.152099609375,4.177243232727051,1.0760823488235474,14.258172988891602,550.0955070240751
4570321845533063680,259.71195448517426,24.309322736220285,0.1352959643494969,0.014142674393951893,-12.830036544458233,0.011328469961881638,9.261013036949024,0.014136940240859985,-124.02307891845703,3.0520455837249756,0.972114622592926,14.042855262756348,549.7648698318321
6635783949027943168,275.22117175048726,-59.32826961672007,0.14801458962778993,0.018495624884963036,-4.688717234475529,0.01387787889689207,-23.060806458825727,0.012665030546486378,-36.515281677246094,3.277313470840454,1.050221562385559,13.978364944458008,549.3871172892036
6015407297866011264,236.8187931522235,-33.35135803725067,0.17404882000900374,0.019026845693588257,-25.825144963272184,0.02113921009004116,-3.7652726094414906,0.0155152827501297,8.233625411987305,3.159374475479126,1.006307601928711,13.937397956848145,548.9039645436901
3856885240308551168,157.73780936102725,3.210868784476318,0.14356031070660677,0.016283068805933,-8.471565118461212,0.017616670578718185,-19.835354156796893,0.015701385214924812,340.6611328125,1.0149316787719727,1.0308756828308105,12.428675651550293,548.6075923271752
4534322219938697728,282.31168204630154,24.475462969856977,0.14827529073075874,0.015673119574785233,-8.903526229448564,0.01215774193406105,-18.39655578495203,0.015152161940932274,-371.6672668457031,4.1461896896362305,1.032034993171692,14.471479415893555,548.3885559416902
4205305249494078592,285.84486637749654,-7.544170553050397,0.16066885902834974,0.01671970635652542,-2.7942213061714183,0.01616252213716507,-23.870142757693326,0.013790607452392578,88.77854919433594,1.7849901914596558,0.9848536252975464,13.309414863586426,548.3433595658572
4138781982820171904,261.7301756846098,-12.44204351062312,0.15270552435619722,0.01877339370548725,-19.208377766692944,0.017979396507143974,-0.8365881044342385,0.011632093228399754,167.95982360839844,3.0638582706451416,1.0504215955734253,13.76010799407959,548.1759376926166
6046320887612846848,250.67127352390312,-25.85933763923826,0.1840049301877837,0.022402619943022728,-0.6777569020276855,0.027128828689455986,-24.719664962633342,0.019664978608489037,-290.02288818359375,4.2920098304748535,1.0185160636901855,14.229635238647461,548.102461600936
4586965565362654464,278.93102095148765,27.963774882385493,0.09526986148032959,0.011503344401717186,0.8373235535665492,0.009405183605849743,-12.556233151696016,0.0120925921946764,-234.47496032714844,1.7277002334594727,1.1132919788360596,13.355269432067871,547.5927737052805
6773071552152486272,293.08397953339363,-20.81461885360946,0.13641710862083803,0.014269737526774406,-7.797293951256554,0.017651081085205078,-19.448884706544032,0.012870468199253082,142.2632598876953,0.3990667760372162,0.9033685922622681,11.64871883392334,547.5361539459489
4443717204762199552,256.21662247432135,9.35534843368013,0.14803733625745727,0.011812356300652027,-20.59058269538071,0.011456459760665894,-7.161555128997704,0.00987620186060667,-277.4695129394531,0.29526373744010925,0.9957711100578308,12.063533782958984,547.115310351256
6084125159692744192,202.85524350849798,-46.6282488554349,0.206094187646248,0.02160458452999592,-28.99835312766381,0.017519164830446243,-8.857720982898948,0.019662564620375633,321.3802490234375,0.8229275941848755,0.9808565378189087,11.719045639038086,545.7063718466484
