source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref,W1,W2,WISEA,J,H,K,2MASS,G_W2,W1_W2,J_K,G_J
2279224077519149568,330.303127429414,74.30033011849221,9.0717359202374,85.37532,683.1375,433.7589636927708,527.7594144382927,18.25028,19.914051,17.000526,2.9135246,0.0,1.0479054,2MASS J22011098+7417528,PM*,0,18.49799919128418,17.725000381469727,WISEA,15.52400016784668,15.197999954223633,15.060999870300293,22010979+7417483,0.5252796185302735,0.7729988098144531,0.4630002975463867,2.7262798321533204
6783390365695533696,321.1545526684809,-32.498538663123576,11.204456552384412,231.23027,677.8601,429.41191880329,-524.4995234790758,15.606924,16.789917,14.528512,2.261405,0.0,0.9884415,LP  929-42,PM*,7,18.165000915527344,16.777000427246094,WISEA,15.972999572753906,15.378000259399414,15.288000106811523,21243768-3230004,-1.1700764272460944,1.38800048828125,0.6849994659423828,-0.3660755727539069
1928108370769224704,344.41706906765364,37.32099623917873,42.7078767077444,420.4238,668.9531,-567.03800983276,-354.91709175294795,13.763308,15.432271,12.42655,3.005721,0.9517842,6.482586,G 189-53B,PM*,3,8.91100025177002,8.62600040435791,WISEA,8.975000381469727,8.407999992370605,8.03499984741211,22574092+3719232,5.13730759564209,0.2849998474121094,0.9400005340576172,4.788307618530274
1928108370769224704,344.41706906765364,37.32099623917873,42.7078767077444,420.4238,668.9531,-567.03800983276,-354.91709175294795,13.763308,15.432271,12.42655,3.005721,0.9517842,6.482586,G 189-53B,PM*,3,8.91100025177002,8.62600040435791,WISEA,8.975000381469727,8.407999992370605,8.03499984741211,22574092+3719232,5.13730759564209,0.2849998474121094,0.9400005340576172,4.788307618530274
1928108370769224704,344.41706906765364,37.32099623917873,42.7078767077444,420.4238,668.9531,-567.03800983276,-354.91709175294795,13.763308,15.432271,12.42655,3.005721,0.9517842,6.482586,G 189-53B,PM*,3,8.91100025177002,8.62600040435791,WISEA,8.975000381469727,8.407999992370605,8.03499984741211,22574092+3719232,5.13730759564209,0.2849998474121094,0.9400005340576172,4.788307618530274
1928108370769224704,344.41706906765364,37.32099623917873,42.7078767077444,420.4238,668.9531,-567.03800983276,-354.91709175294795,13.763308,15.432271,12.42655,3.005721,0.9517842,6.482586,G 189-53B,PM*,3,8.91100025177002,8.62600040435791,WISEA,8.975000381469727,8.407999992370605,8.03499984741211,22574092+3719232,5.13730759564209,0.2849998474121094,0.9400005340576172,4.788307618530274
2619303676825175808,332.325694575658,-7.9258918933974,15.41581032706579,228.45659,662.50214,36.19079300866328,-661.5129113775843,13.805608,,,,0.38617328,1.4118481,Wolf 1328 B,PM*,8,9.156000137329102,9.03499984741211,WISEA,14.782999992370605,14.14799976348877,13.984999656677246,22091980-0755186,4.77060815258789,0.12100028991699219,0.7980003356933594,-0.977391992370606
2619303676825175808,332.325694575658,-7.9258918933974,15.41581032706579,228.45659,662.50214,36.19079300866328,-661.5129113775843,13.805608,,,,0.38617328,1.4118481,Wolf 1328 B,PM*,8,9.156000137329102,9.03499984741211,WISEA,14.782999992370605,14.14799976348877,13.984999656677246,22091980-0755186,4.77060815258789,0.12100028991699219,0.7980003356933594,-0.977391992370606
2619303676825175808,332.325694575658,-7.9258918933974,15.41581032706579,228.45659,662.50214,36.19079300866328,-661.5129113775843,13.805608,,,,0.38617328,1.4118481,Wolf 1328 B,PM*,8,9.156000137329102,9.03499984741211,WISEA,14.782999992370605,14.14799976348877,13.984999656677246,22091980-0755186,4.77060815258789,0.12100028991699219,0.7980003356933594,-0.977391992370606
2619303676825175808,332.325694575658,-7.9258918933974,15.41581032706579,228.45659,662.50214,36.19079300866328,-661.5129113775843,13.805608,,,,0.38617328,1.4118481,Wolf 1328 B,PM*,8,9.156000137329102,9.03499984741211,WISEA,14.782999992370605,14.14799976348877,13.984999656677246,22091980-0755186,4.77060815258789,0.12100028991699219,0.7980003356933594,-0.977391992370606
1051937447565634688,153.6740337433098,62.15563797644032,10.580067480006225,542.78345,656.7966,-481.0068255431306,-447.22945370944666,14.764485,15.672068,13.825647,1.8464203,0.0,1.0092124,G 235-62,PM*,9,18.007999420166016,17.454999923706055,WISEA,12.64900016784668,12.145999908447266,11.940999984741211,10144285+6209274,-2.690514923706054,0.5529994964599609,0.7080001831054688,2.115484832153321
1017619147041964160,133.8455213699283,52.91372373090701,8.01646210675889,176.61957,647.3173,-294.0544028063998,-576.6730085495096,16.429018,17.488033,15.411696,2.0763369,0.0,1.0290338,LP  125-20,PM*,7,18.63800048828125,17.770999908447266,WISEA,14.093000411987305,13.61299991607666,13.416000366210938,08552344+5254587,-1.3419819084472664,0.8670005798339844,0.6770000457763672,2.3360175880126945
