source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref
266846631637525120,75.85667289714588,53.12186356696981,72.23599415423742,834.48627,2030.0312,1286.5118404503908,-1570.3230179702246,15.707108,18.064842,14.125392,3.9394503,0.5706241,1.2557602,BD+52   911B,PM*,5
266846631637524864,75.85923651184258,53.12163420733134,72.17340591451902,4179.373,2014.91,1302.1185621203924,-1537.6442792268324,9.218808,10.183291,8.241274,1.9420176,0.104529366,1.0607893,BD+52   911B,PM*,5
200296663143599104,73.15109158635963,40.70183928537737,74.06984596438883,1517.4485,1606.9323,1175.720000968031,-1095.405742486073,12.043524,13.698364,10.790067,2.9082975,0.36597905,1.0590621,ATO J073.1527+40.6712,V*,1
1288369418615181952,224.38086920971912,31.390721094462616,23.80726511793143,322.9157,1354.4636,-687.6189565991531,-1166.9412297263775,11.30368,11.361829,9.616941,1.7448874,0.5140342,3.0840142,Ross   53A,PM*,4
3910661735547769344,172.11439226399256,7.511853778041851,35.332183561988415,2513.1736,1250.4182,-272.2635073655329,-1220.4173041878023,9.676806,10.391775,8.8558445,1.5359306,0.06647832,0.9875593,G  10-25A,PM*,9
4143754008847248128,269.8837550451606,-17.931486950254186,25.415351816007675,883.979,1141.1608,-415.6988674108914,-1062.752193858979,13.985264,15.21566,12.884793,2.3308668,0.0,1.0255221,PM J17595-1755,PM*,3
5142197118950177280,27.037652026891283,-17.208918406145102,13.035935503778749,134.00906,1111.3102,-106.51074959431236,-1106.1942847460768,17.536055,17.719677,17.238007,0.48167038,0.22498882,1.0770707,G 272-98,PM*,4
6821550875241089152,335.3015867365798,-19.97335828730783,19.05615461270313,152.87283,1080.3412,905.9282324328572,-588.5839294847331,17.651583,20.288462,16.224318,4.064144,0.55948824,1.0024136,LEHPM 4592,PM*,7
3978879594463300992,171.04909306103758,21.359804540978555,68.04195101183048,2361.927,1038.0396,-1037.89859423324,-17.107494410049725,14.124896,14.28668,13.829387,0.4572935,0.14108822,0.9811443,TYC 1439-477-1,PM*,4
79257544069541248,33.462802411047214,15.985165401972967,9.39963520236257,479.02835,1020.20044,978.5166495364632,-288.64187097926174,12.775483,13.381881,12.029816,1.3520651,0.06020237,1.0675542,TYC 1214-213-1,PM*,0
5051410134608005504,46.60987439860533,-33.43306916919613,11.36253817298978,208.04665,931.5241,-67.00792126165504,-929.1109379762304,16.955246,18.275515,15.816179,2.4593353,0.0,0.9698116,PM J03064-3325,PM*,4
6893183782913620224,323.5474794835858,-10.703237693440917,39.89862708039422,1372.1819,916.97125,580.5640100856974,-709.7757851918531,14.106533,15.845738,12.853778,2.9919605,0.058857247,1.126697,LP  758-4,PM*,7
991713927241075840,100.95736393067432,51.13495365951942,52.904678252357,914.8297,916.52466,104.92862821295807,-910.4984694416128,12.560951,,,,0.49349606,1.4866871,G 192-39B,PM*,3
6586853933540951680,328.473910202331,-37.18663395164654,12.236656265741932,167.48878,911.0124,-529.5773263253275,-741.2769260258133,16.484713,17.721235,15.392286,2.328949,0.16531064,1.0493839,LP  983-23,PM*,7
1702642928692750592,238.9725147279116,73.22956049313153,11.400712226706712,366.1893,902.182,-762.4335104200733,482.31476743728274,16.039305,17.215384,14.968859,2.2465248,0.09954585,1.0676091,LP   42-230,PM*,8
1159108770069138176,220.81989821977652,5.8273989940981465,12.624286847495592,144.62956,899.84625,-899.8393359092596,3.530506732372735,13.06981,13.361742,11.860341,1.501401,0.5771564,1.4621096,BD+06  2932B,PM*,4
3183077473694357120,75.05912907629177,-10.019347703598005,13.340226779707267,502.09735,896.19147,489.5088710565487,-750.6931588855599,14.973249,15.969218,13.983378,1.9858398,0.0,1.0649896,PM J05002-1000,PM*,7
2413236093765321856,347.4719444237776,-11.77795476976515,36.05830409701421,1006.7823,886.6604,872.593084986997,157.31501611208893,15.1131525,17.21507,13.78356,3.431511,0.14627406,0.9968521,LP  762-1,PM*,8
6611315799515521536,331.8475481607876,-35.13349804453238,10.052285573276984,392.7528,878.3888,745.6876242602259,-464.237926174495,14.634872,15.590131,13.671628,1.9185028,0.0,1.0360358,LP  983-97,PM*,5
991713931537805440,100.95811427703256,51.13498845721774,53.02924083986898,2040.1127,874.5814,85.49859447961038,-870.3922472152394,11.507949,12.77411,10.267693,2.5064173,0.2129356,1.3843044,G 192-39B,PM*,3
1234976584214604544,220.76669189809937,17.109990208151054,9.89679292333398,361.39816,869.838,167.44940684586183,-853.5683068414237,15.138268,16.094276,14.171731,1.9225454,0.054341547,1.0887514,LP  441-3,PM*,9
1685892762396628480,193.6488721352682,70.04548187424427,12.956706484052592,574.97797,855.6963,-800.2664091405832,-302.9683920392414,15.272547,16.303339,14.265123,2.0382156,0.0,1.0139495,LSPM J1254+7002,PM*,7
5024549924533768960,30.072668955541133,-27.342473412512884,11.408488807163767,606.807,847.03613,-76.89900815259296,-843.5382295437166,13.923391,14.821779,12.985754,1.8360252,0.05172348,1.1527628,G 274-136,PM*,9
2490649786899307648,31.50509012008304,-6.351472190718277,10.272320600183814,172.92818,840.31744,828.4518703512581,-140.71569761630553,16.364044,17.58178,15.2704315,2.311348,0.17148586,1.041153,LP  649-36,PM*,9
830239138485572224,157.8491324699124,45.52339445319689,62.57685431082019,2411.2534,840.3095,-577.3241957852479,-610.5872978188678,13.160847,14.58937,11.775997,2.8133726,0.18273768,1.7172735,BD+46  1635B,PM*,4
6537262866750892416,353.5740221409481,-40.736312170832,29.331334578336023,1136.567,837.39056,807.7368641875378,-220.87131661805807,14.354544,16.145878,13.085192,3.060686,0.1008033,1.1463737,LP 1035-33,PM*,8
830239138487431808,157.84731232129542,45.52340641448857,62.52016704002569,3002.4072,821.18176,-566.2165955824817,-594.7589727468139,8.291128,9.077447,7.4273505,1.6500964,0.1147194,0.9621849,BD+46  1635B,PM*,4
1121562647004892800,129.32605454102102,70.62221209254467,19.97095185010053,610.8326,815.5798,98.61364841201328,-809.5959886407048,15.846747,17.711418,14.559986,3.151432,0.10195645,1.040191,LSR J0837+7037,PM*,7
6803857877726735616,316.99109139759105,-25.360404073095044,23.830696056498702,224.30981,808.2987,660.6330142269868,-465.7368219043589,15.143074,16.852936,13.887846,2.9650898,0.47205862,0.9085959,LP  872-43,PM*,9
2482910290191753856,17.375944180224703,-5.125202221404193,15.76108587500431,580.7196,807.5016,807.4273834769507,-10.945849496144772,14.487874,15.893268,13.323313,2.5699549,0.082221694,1.1961275,G 270-155,PM*,9
2482910290191753856,17.375944180224703,-5.125202221404193,15.76108587500431,580.7196,807.5016,807.4273834769507,-10.945849496144772,14.487874,15.893268,13.323313,2.5699549,0.082221694,1.1961275,G 270-155,PM*,9
4347692902941910528,239.1893088060332,-9.100523041103262,12.706531011580692,349.77716,806.9453,-133.9183849881481,-795.7553599480921,15.394792,16.75866,14.246126,2.5125332,0.052335225,1.034967,LP  684-4,PM*,6
2482910290191753728,17.374330389292147,-5.123726079101474,15.745358248407245,640.684,806.86646,806.7855670859365,-11.42680323082634,14.345863,15.708355,13.197234,2.5111208,0.034442842,1.0772519,G 270-155,PM*,9
2482910290191753728,17.374330389292147,-5.123726079101474,15.745358248407245,640.684,806.86646,806.7855670859365,-11.42680323082634,14.345863,15.708355,13.197234,2.5111208,0.034442842,1.0772519,G 270-155,PM*,9
4983570061015756928,18.43846511975345,-43.425301500581256,12.613104911001612,248.4779,804.65924,-23.21093035007172,-804.3244057222638,16.144735,17.327494,15.066354,2.2611399,0.30657315,1.2781606,LP  990-102,PM*,7
2355093506571972096,20.34202949516254,-17.840018825362613,10.272044593573002,210.04701,802.63684,4.959112267575335,-802.6215475487306,15.768468,17.042759,14.650582,2.3921766,0.16962232,1.2113178,LP  767-37,PM*,7
6553304122924596992,347.3929662408889,-36.9694404149594,8.916145742533041,535.606,787.1693,-437.85314755480135,-654.1560499604843,13.869031,14.715383,12.966148,1.7492342,0.024677757,1.1354347,LP  985-100,PM*,6
4986698652632835968,11.484726916348889,-42.79719975674512,10.844145040679832,516.8765,778.35876,659.6808739897813,-413.1144595564332,14.611576,15.734382,13.558524,2.1758575,0.0,1.0230929,LP  989-155,PM*,8
6783677544390496896,319.0804457702243,-33.06482500912259,32.83171485884223,619.764,777.05133,704.17841029383,-328.54452645525464,15.723148,17.938004,14.36486,3.573144,0.24135499,1.1026022,PM J21163-3303,PM*,5
3093687315794818560,127.19868539265715,6.394310587328674,9.395633975371274,109.67155,774.1144,124.16586650632608,-764.0915652597424,17.195837,18.531307,16.056095,2.475212,0.051663216,1.0139331,LP  545-22,PM*,9
6338296685697914368,222.4759670550357,-4.269194736981598,12.67028083647966,631.508,771.61615,-278.59114932591723,-719.5682461933924,13.654486,14.408121,12.812343,1.5957785,0.03690963,1.0914224,G 124-76,PM*,8
2375636232069329792,8.208787045902525,-12.343866773402192,9.921174470794869,156.1126,770.8379,641.433524395437,-427.497476170013,16.275225,17.41037,15.224412,2.185958,0.077823244,0.96004856,LP  705-56,PM*,6
2371073911649103872,11.594924468760322,-14.857584188602608,9.51132771695097,208.20372,766.17084,-231.8411080450344,-730.2516218925707,16.038746,17.066376,15.032133,2.0342426,0.0,1.013674,LP  766-15,PM*,8
276219659029030272,60.05741697023883,54.28906207584434,5.769509535480577,129.18239,760.01013,518.5929137894586,-555.5868880725437,16.262812,17.20014,15.308874,1.8912659,0.0,0.98089236,LSR J0400+5417,PM*,6
3037127544313394560,118.35988682231437,-11.703362123503265,12.202992334280715,306.28943,759.64417,213.09778584341808,-729.1423900446238,15.630631,16.73145,14.584076,2.1473732,0.0,1.0248041,PM J07534-1142,PM*,3
727531798829508608,158.33750038967807,25.98650545565828,36.55905406324395,1087.771,755.165,487.73199023789465,-576.53413281012,15.104091,17.251387,13.757664,3.493723,0.16092235,1.0358831,LSR J1033+2559,PM*,8
1722694722247854592,243.5486922061812,82.19514369927991,36.00787255670546,285.16937,752.52625,-474.279574609113,584.255630278066,18.157394,21.141191,16.60017,4.5410213,0.94187343,1.0421177,2MASS J16141557+8211327,PM*,3
521995692206323584,33.22486121576885,70.20908860248257,26.84809718388853,925.95624,747.5904,726.4576066105769,176.49566128286767,15.458896,17.371473,14.163976,3.2074976,0.14061606,1.0883263,LSR J0212+7012,PM*,9
3593740737340207488,174.57980932521622,-5.792552229457451,13.047321139640674,52.00545,742.6041,-701.7715951911582,-242.8528282338133,18.564344,21.068003,17.11468,3.9533234,0.7042683,1.0227482,2MASS J11381994-0547288,PM*,5
3756110017461220992,163.25198719426768,-13.748710135812305,28.65541668683412,825.44336,741.6517,657.4842799229986,-343.1641905096541,14.166843,15.712399,12.936422,2.7759762,0.17915633,1.5204844,LP  731-15,PM*,7
3756110013166009728,163.2513723684953,-13.748927780447518,28.94147479520426,734.57745,740.4127,659.1925136673228,-337.15901560840365,14.156105,15.701739,12.908812,2.7929277,0.22599956,1.9781308,LP  731-15,PM*,7
2388810099356784384,354.8321990025665,-20.95024620998666,8.101499496024422,119.37708,733.3397,671.6920293345578,-294.3075777599976,16.657442,17.593523,15.712607,1.8809156,0.0,0.9869831,LP  878-7,PM*,7
4999924471844242048,11.708336205821304,-38.68082460359833,9.65454094153112,510.90652,732.02527,-169.92329965604534,-712.0302509589706,14.371873,15.237435,13.457064,1.7803717,0.0,1.0250449,LP  989-161,PM*,6
2479640651848323712,24.360924984469587,-5.732852885326588,8.889568731402976,151.22557,728.52124,607.6829773443168,-401.8265808111779,16.584797,17.678879,15.540042,2.1388369,0.0,1.0171673,WT 1213,PM*,3
6835152967948730880,320.7774794294156,-16.860987326502517,22.59751932102804,1219.026,727.51733,-229.0015509997027,-690.5358519366085,13.941712,15.359861,12.773999,2.5858622,0.0,1.0818182,LP  817-30,PM*,9
5103203969863246208,49.6164610809593,-19.99224387824048,34.34818206482861,1516.7463,725.6531,587.9094398190826,-425.3643543241628,14.5074,16.204874,13.259662,2.9452124,0.0644875,1.0984923,LP  772-33,PM*,7
2085051835892040832,304.6744455803816,50.22336592429723,22.785308560994427,1823.2767,723.3396,-722.8523540448836,26.546083688557715,14.019702,15.124522,12.979871,2.1446514,0.0,1.0014542,2MASS J20184303+5013236,PM*,6
2412679706523802112,350.30933474624743,-11.624408406872606,31.18002615499496,898.9131,722.0887,686.1409120264678,-224.994963684501,15.368273,17.252682,14.08556,3.167122,0.07354309,1.0226079,LP  762-8,PM*,8
3250489115708824192,55.08968282529162,-3.218224247356161,38.462420523847776,821.3365,721.32935,687.0370967971802,-219.76364822457344,15.565228,17.84236,14.18999,3.6523695,0.2827895,1.1832312,HD  22879B,PM*,4
5068524995165870720,35.838452659457566,-29.16162469797248,12.521321669405944,585.5482,717.7709,677.4987682935059,-237.04517964053167,14.257505,15.340022,13.219993,2.1200294,0.0,1.0530436,LP  885-54,PM*,9
835195736903689216,157.7353272652172,49.74495822882005,8.529435271054593,281.7934,717.56757,-575.8410823278248,-428.1474778105848,15.360307,16.288254,14.406792,1.8814621,0.0,0.9793859,G 196-29,PM*,9
4127813392278943360,256.476422846842,-20.51605836321443,9.968352014114512,224.00502,707.111,-543.503796870296,-452.3379828341538,15.421521,16.274303,14.521672,1.7526312,0.07194162,1.0298494,PM J17059-2030,PM*,3
1285435333566659200,217.16452773139883,31.287183865280547,7.114620628323084,174.60727,704.7425,-64.05025517355023,-701.8258815672632,16.02224,17.017984,15.032863,1.9851217,0.0,0.98626673,LP  325-38,PM*,9
5089072531027887232,61.83660838935507,-24.490010370294005,54.32403871356248,928.5949,704.14526,219.00429529184527,-669.2216593686452,12.054182,12.925132,10.064442,2.86069,0.53084236,1.5905108,LP  833-42 A,PM*,5
5021082752054529536,30.973918852207824,-28.932429206551863,8.563531049080723,396.4001,702.33374,573.2320334319359,-405.8050760764187,14.530474,15.33997,13.649961,1.6900082,0.039308228,1.0616901,G 274-143,PM*,6
2759428629829608064,357.6535976770348,9.949318872191798,50.14831538141223,1555.1163,700.5929,652.9595417502628,253.91773159226116,10.597985,11.790701,9.320761,2.4699402,0.21967284,1.5668577,G  29-73A,PM*,3
523686431849757440,14.641039034901192,62.811998764250674,8.099485597402477,421.7843,700.1592,637.0748210299452,290.445443759056,14.495413,15.32958,13.598782,1.7307987,0.0,1.1043795,Wolf   40,PM*,8
5055842025461459072,53.17936383991653,-30.328445951605094,12.683791929799712,694.35236,697.942,-83.43308824990564,-692.9371909185309,14.573144,15.817772,13.46637,2.3514023,0.0,1.053977,LP  888-22,PM*,8
5076597712617010304,43.92545392992794,-23.96086613172132,10.425890690325277,581.49,684.6613,9.059580382647257,-684.6013859269509,14.27145,15.198462,13.315756,1.8827057,0.0,1.033777,LP  831-2,PM*,9
1509560165641240192,210.13756223891804,47.695021807414825,11.610061312717448,481.43808,683.6918,-619.1284716651037,-290.0247589585656,13.906002,14.710273,12.894858,1.8154144,0.19484723,2.0022836,Ross 1027A,PM*,1
2279224077519149568,330.303127429414,74.30033011849221,9.0717359202374,85.37532,683.1375,433.7589636927708,527.7594144382927,18.25028,19.914051,17.000526,2.9135246,0.0,1.0479054,2MASS J22011098+7417528,PM*,0
1509560165639569152,210.137667277776,47.69570403349389,11.51329541738268,1098.7028,682.1277,-617.3760844401799,-290.0775461631431,12.289008,12.937372,11.491367,1.4460049,0.06145604,1.0590423,Ross 1027A,PM*,1
6783390365695533696,321.1545526684809,-32.498538663123576,11.204456552384412,231.23027,677.8601,429.41191880329,-524.4995234790758,15.606924,16.789917,14.528512,2.261405,0.0,0.9884415,LP  929-42,PM*,7
1928108370769224704,344.41706906765364,37.32099623917873,42.7078767077444,420.4238,668.9531,-567.03800983276,-354.91709175294795,13.763308,15.432271,12.42655,3.005721,0.9517842,6.482586,G 189-53B,PM*,3
1928108370769224704,344.41706906765364,37.32099623917873,42.7078767077444,420.4238,668.9531,-567.03800983276,-354.91709175294795,13.763308,15.432271,12.42655,3.005721,0.9517842,6.482586,G 189-53B,PM*,3
2619303676825175936,332.3260796210888,-7.925639527832169,15.19752949983168,706.17773,666.85394,31.420217662169893,-666.1133349356669,12.462265,13.328779,11.4263735,1.9024057,0.10228035,1.2513903,Wolf 1328 B,PM*,8
2619303676825175936,332.3260796210888,-7.925639527832169,15.19752949983168,706.17773,666.85394,31.420217662169893,-666.1133349356669,12.462265,13.328779,11.4263735,1.9024057,0.10228035,1.2513903,Wolf 1328 B,PM*,8
1725168726490933760,203.48430357408384,82.27264873058755,6.285150427357436,202.8153,664.3708,-656.3813681755396,-102.7232171230386,16.079155,16.93139,15.175065,1.7563257,0.0,1.0657614,LP    8-29,PM*,6
2619303676825175808,332.325694575658,-7.9258918933974,15.41581032706579,228.45659,662.50214,36.19079300866328,-661.5129113775843,13.805608,,,,0.38617328,1.4118481,Wolf 1328 B,PM*,8
2619303676825175808,332.325694575658,-7.9258918933974,15.41581032706579,228.45659,662.50214,36.19079300866328,-661.5129113775843,13.805608,,,,0.38617328,1.4118481,Wolf 1328 B,PM*,8
514142567849992832,38.7813823283652,63.24073165197153,36.65970389056541,966.43,661.0292,533.2270469272908,-390.6769978766898,15.690943,18.171446,14.29336,3.878086,0.2076256,0.960421,2MASS J02350634+6314325,PM*,6
1928108370769224576,344.41751930871175,37.321598288193634,42.974274838648014,1861.0195,658.4257,-548.0533796296852,-364.9135596629905,11.838677,13.220052,10.66949,2.550562,0.19941013,1.4113199,G 189-53B,PM*,3
1928108370769224576,344.41751930871175,37.321598288193634,42.974274838648014,1861.0195,658.4257,-548.0533796296852,-364.9135596629905,11.838677,13.220052,10.66949,2.550562,0.19941013,1.4113199,G 189-53B,PM*,3
6600087548117648512,337.9261454840504,-34.86818827774056,9.284489101547418,42.261604,657.9345,-208.1717842596815,-624.1332880245125,18.542461,20.342916,17.263634,3.0792828,0.9958216,1.0827714,LEHPM 4807,PM*,2
1051937447565634688,153.6740337433098,62.15563797644032,10.580067480006225,542.78345,656.7966,-481.0068255431306,-447.22945370944666,14.764485,15.672068,13.825647,1.8464203,0.0,1.0092124,G 235-62,PM*,9
2759428634126128384,357.6539217495241,9.94925709891855,50.80855501441288,437.05182,649.0164,613.6245550532719,211.39350463442597,12.3821945,,,,0.62410676,1.5659056,G  29-73A,PM*,3
2562861381284623104,18.91906918107,3.437051770782465,8.61784962552662,105.02047,648.51294,648.114722294388,22.72303959977627,16.714828,17.871576,15.655045,2.2165318,0.0,1.0119098,LP  587-20,PM*,7
1017619147041964160,133.8455213699283,52.91372373090701,8.01646210675889,176.61957,647.3173,-294.0544028063998,-576.6730085495096,16.429018,17.488033,15.411696,2.0763369,0.0,1.0290338,LP  125-20,PM*,7
2492479271168730112,30.12266623069784,-3.9569125939468623,8.612286434863295,146.77843,644.4135,633.0452728781939,-120.50901217661836,16.027256,17.117422,14.999371,2.1180515,0.07624175,1.0898303,LP  649-19,PM*,7
1945261782959759232,359.1275524532734,53.18242878002329,28.907435008764637,1188.6742,642.7581,567.2095254175322,-302.3430502855847,14.531007,16.126997,13.310248,2.8167486,0.09976896,1.1710789,LSPM J2356+5311,PM*,7
4897565299418285952,64.95703995136724,-22.791811459944054,12.47305405364556,326.68237,642.4486,178.07227486232654,-617.2766353489013,16.151026,17.249025,15.116001,2.1330242,0.0,1.0313755,LP  834-45,PM*,6
1053684365383508992,154.6747874455642,65.19828638678989,9.237570572604108,349.08572,642.1193,517.7499740707841,-379.8054489556049,15.557189,16.5087,14.594105,1.9145947,0.0,0.9820717,G 236-22,PM*,7
1450765911648481920,209.8943258387556,26.590931486301876,42.02427920335218,1372.5032,639.77,-593.3703766566476,-239.2013428380418,14.593469,16.671278,13.261195,3.4100828,0.18324491,1.16161,Gaia DR3 1450771782870275456,PM*,1
17525291929400832,50.34972187682506,12.478075257578778,15.133793700977684,128.91531,639.6358,341.86376349007423,-540.6136760198974,16.75055,,,,0.60881615,0.92831844,LP  472-46 A,PM*,2
1128641886979903104,168.20259557858395,77.7784553847968,5.73615731972658,123.38407,638.3248,-401.1738431191589,-496.5059172300664,16.682947,17.614311,15.730603,1.883708,0.0,0.949449,LP   19-274,PM*,7
3442745179171045888,83.54750423470702,28.34577877776276,9.478750944231365,73.84726,636.5625,242.13544077019048,-588.7123359565365,17.810545,19.243042,16.647858,2.5951843,0.0,0.9713857,Gaia DR3 3442744801203149952,PM*,1
6611174031234294144,343.1894697162871,-25.425389586812315,10.330212556102982,110.943275,636.48334,-19.683640385287116,-636.1788921763409,17.080988,18.657656,15.8718815,2.7857742,0.0,0.98494536,LP  877-1,PM*,9
6152709705729644160,192.8788713287982,-38.76956249177145,37.687441505802944,660.29565,635.809,-623.1387401951737,126.2979924764603,15.711653,18.204111,14.303074,3.9010372,0.3486147,1.1455206,SIPS J1251-3846,PM*,7
17525291928845952,50.349622178044456,12.478438745708214,16.558597615884914,189.24693,635.71783,337.21882780043893,-538.9068622331457,15.749768,17.286474,14.24433,3.0421438,0.49638835,0.9872184,LP  472-46 A,PM*,2
2977562395228614656,71.77935872532521,-19.779242823076657,9.904918954098235,52.461224,634.72784,499.190425430236,-392.03104125910966,18.68583,20.603096,17.339577,3.2635193,0.7849277,1.0866306,2MASS J04470652-1946392,PM*,6
3002561853671949568,99.4995026115068,-9.411417477118786,8.876090620967203,335.6573,633.9823,428.4275335609635,-467.3151141044378,15.159838,16.039164,14.237162,1.802002,0.0,1.0117041,LP  720-26,PM*,5
1085037832803001344,121.02364100454987,61.8896541798735,49.8881107945537,520.22345,633.9683,-51.67544889779171,-631.8587568740883,17.30117,20.5573,15.7596655,4.797635,0.5185125,0.9890941,TYC 4126-40-1,PM*,3
2335287797462765952,3.597146013487045,-26.055951668032847,8.330976646630427,337.3277,633.282,536.5555809241365,-336.3840267703817,14.754456,15.633003,13.833518,1.7994852,0.0,0.9956552,G 266-72,PM*,7
3523812003972663680,190.53383537422644,-15.97704585846133,6.676473167105868,224.56966,632.34717,-621.7686389378609,-115.1813301841391,14.975638,15.765028,14.109221,1.6558065,0.0,0.9507828,LP  795-52,PM*,5
