source_id,ra,dec,parallax,ruwe,phot_g_mean_mag,pmra,pmdec
563321553993707904,10.649917875014856,76.80162919747991,6.002364047789985,13.662008,13.529944,19.52345501034485,-16.592167102133544
564147222802572160,7.596190979596321,77.28770183579313,6.551293148759948,16.092405,14.4990425,2.5047451505730205,-39.42994981883548
564715395436546304,7.696781803702096,78.89057518280123,5.543440223136029,15.181756,14.036416,45.70220300717082,41.65770124019495
565557209025784192,15.167818366894716,79.56862766610031,7.533111461320552,13.001917,14.192326,33.07730137812556,-15.928181803138566
569534142583228800,39.71130866350899,82.82422170572501,4.709067045435416,22.54346,12.164901,-19.135159170925693,4.857611066585023
574532419363538688,41.47020362730937,85.47850732577896,6.662211220447965,10.320524,13.781402,21.509249467576367,-32.682932162249244
574704973969358464,41.55688764393624,86.15612527410192,6.131902704148945,19.642788,13.822223,-12.866684974401776,-0.7714342140621402
803872677855501440,151.94999159013472,41.48207124084867,8.176060387625798,15.807121,11.093053,-44.65459052415505,-12.314296061262851
812247967159911936,139.71762432727215,39.56364662311282,6.740923678199741,12.015918,12.111925,-14.617631866251706,63.30003294817438
820994719598681856,145.88359114279143,44.75581293309553,15.001087955267472,24.264065,14.675833,-77.68781714689679,-82.31710568936023
836017312607689728,163.98526032165654,50.18928297202135,10.74427071174738,10.34437,13.8312645,-64.77761444961672,-0.1717282369447221
836880463594527104,160.36405220183877,51.211090560505134,5.946461046165347,10.754146,14.959872,27.505756591429687,-52.2151449334839
851321792911891584,153.67025548070595,52.12618466362205,15.515639005738189,13.610061,13.349039,20.557130921446465,44.48623405692255
852773418843119616,152.99662455870725,55.03897230838929,6.7574579033754105,14.583429,12.156596,6.191872472279542,-18.92745589876885
853812461625838464,157.13596895921805,56.04170304493192,5.522587459813986,12.579637,14.728393,-41.15445063788881,-31.66478754434284
858149141645050496,173.93336060957586,58.66483284690558,4.342928244727268,11.062148,12.926593,-7.203737056304076,-17.212045694408168
860134683550162944,178.7027152702818,62.85594551651784,3.5961910014033505,10.517828,12.241058,-60.53588718232608,-12.352418197011785
862235373531293824,166.32885230875257,61.82168265116714,5.070386306064306,10.245624,9.776839,-74.94469909911935,-29.032319336673957
863532659812162944,179.14464545842682,64.35178763190014,10.743983078204495,13.341866,14.372668,-41.772426237065886,-40.492981355294205
910836428882055552,130.66652752075854,39.76795758239051,5.468191386322161,11.686811,10.100657,-7.529808208604075,-10.400000096267467
