source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag
264932072653365632,84.12154555324827,54.47823394702716,1.8256806793317353,7.250213868543376,-16.252884192003858,5.260469,14.95675
264984299456554880,83.98833865086185,54.68190893789638,2.195427057309035,-13.635592506338286,2.4862649466515445,7.404592,12.959653
265502925347439104,86.24204698884488,55.5937843324264,5.495155913539417,1.8897022579464617,-33.26912901818885,6.7469244,14.235357
268434154625546624,85.81799140179353,56.65995822977627,5.883337135874344,-1.7162219014653197,-10.762711496021229,13.024252,12.380799
268495688622219008,85.3153666277199,56.851833102946536,2.54022480496261,18.975864610375325,-7.41802969000751,7.755894,11.743142
268534416343867008,86.504041455612,56.150333020565284,2.469019611497078,9.652242085475097,-14.819652962767382,5.027436,13.0754795
268783215209183872,89.73395265388153,57.70786988033097,5.795922951658916,-12.157246233828499,-6.918603703988579,7.759768,12.821201
270227698613115520,64.85167473449457,48.53267673923592,5.412096326652809,6.819069092078671,-19.243836883100823,13.796234,9.658514
270711896047230208,64.91849168039167,50.266523750233866,1.9057410683634248,3.1216381975234793,-11.680193748049785,5.3486595,14.613318
271072978237177728,66.69373633569423,50.888613845830506,1.5222453886750393,20.636841161375603,-15.53157328340113,11.779089,13.528638
271164963555608448,66.29109964548665,51.53227369158126,29.038242352936575,83.55610402866199,-89.30525056226047,29.017042,11.386195
271204374177112192,67.76640731400703,51.473048149925056,4.9777787518642285,-11.325925866732984,7.2491884882938145,18.652124,11.561804
142679401985565184,47.13547437900177,38.91918755376747,4.083225134462403,-13.420948241214504,6.875747410144825,6.2219586,13.268695
143019803913477376,43.66585533467535,37.767741724006086,1.7034403331883712,7.143724955848331,-7.797495137457225,5.9907594,11.540014
143617143668292480,45.400944289231994,39.62026703542158,4.009799960821491,27.011649270749352,-6.703924712437953,7.7162194,11.725179
197547884070189696,85.52612623039975,45.772039143847984,1.588626763496652,0.44710167143014623,-25.675371823261244,5.2021823,13.178667
205473159589386112,74.8027536047924,44.779400174577944,1.1532554960276347,5.82064404130488,-9.674377688349127,6.84502,12.589592
205628882220229632,77.22974567748713,44.556101065977224,13.37652903226409,6.847544172072867,92.79225475602499,9.3007555,14.142019
206158017891145856,73.58394831360346,44.627010886174254,1.9529841762917295,2.321222738946709,-17.063885194908547,5.5310335,13.215
208544748397417600,80.41313725524515,45.24534823868471,4.20378651290509,-2.9220918006432703,-31.793017053837467,14.758025,12.956714
208722633062160896,79.88519929876077,45.224269129816975,4.116936346985706,11.02120821425193,-14.972611786752456,11.242263,13.627932
208765032979161984,80.79800918909838,45.88743104697761,1.4114527521131308,8.491978795152033,-11.366972047202864,5.559476,13.85891
208892473248142592,81.9628364538941,45.57391182664592,1.430464315812077,10.402778972302215,-8.676772879721947,5.413541,14.376866
209183740750110336,82.14551200632492,46.57666525896851,2.132348930702536,-9.746869426709608,-17.03517288552687,5.104776,13.66068
209573208384196096,85.95145007418529,46.24186575539781,3.418405439909199,13.460186522416238,0.009218724965064559,7.3937626,14.761764
210020331659449600,87.7080301237582,47.12354900309241,2.4370848837579726,-1.6457097576050002,-10.47110898076142,6.2952585,14.760461
