source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe
2760747738840546176,351.76437561595355,7.649969783367121,19.519920444644704,562.9185,630.38666,604.6838625462577,178.1706171310916,14.906346,16.40696,13.714447,2.6925125,0.0,1.0269185
4988158666636598272,16.166313593931406,-39.49056426831869,23.66725995268631,942.778,554.651,-170.032510067709,-527.9456881222588,7.5724163,7.876255,7.096273,0.7799821,0.21298109,0.9811996
4995383420101955840,4.149614686017125,-41.824071154240855,7.306836398480284,258.85333,508.5549,399.2966243274493,-314.94488863022286,15.262725,16.289682,14.258218,2.0314646,0.04192765,1.0540768
4999067471248893952,10.855453981100336,-41.29537352681517,97.66080942310745,3026.5164,760.0718,-488.48710412561513,-582.3138711934675,11.5579195,13.249519,10.305014,2.9445057,0.27790844,1.3698524
5009738948856171008,23.093279085469316,-37.949257264678806,9.663728977164872,169.9563,545.9358,382.88918254371265,-389.15520614171726,16.906021,18.355978,15.733291,2.6226873,0.093810976,0.9962614
5011900146337472000,23.622880379981737,-34.88277796143095,23.994950765726607,342.69418,546.32,546.309804233301,-3.3389988546622105,16.22497,18.550951,14.848347,3.7026043,0.43781602,1.2546794
5014556325910431360,18.818714660077617,-34.34377070478011,8.501530793052087,393.0621,518.4556,106.44108708742607,-507.411575072593,14.182012,15.081747,13.242312,1.8394346,0.10035713,1.2741656
5134635708766250752,28.208951776479687,-22.43486455959262,90.417087740951,4248.536,845.63336,845.6319915928295,-1.5052937240260984,8.186272,9.119309,7.2316756,1.8876338,0.084590904,0.9196096
5184358991828438016,44.52764287922,-5.096434182954609,25.091436223983973,349.77554,529.1541,491.71490674616865,-195.50066653597662,16.159428,18.39883,14.7917795,3.607051,0.30814245,1.3069195
6789445444949376384,321.1353796795742,-28.289632066221778,8.465041664824188,86.728386,547.5558,174.71891134814496,-518.9322239487595,16.662441,17.846111,15.585237,2.2608747,0.0,0.945888
6882549237729725312,316.8377840297749,-16.239697488050325,21.967366079978397,1021.30896,535.6837,435.570835141477,-311.8254369307908,14.585622,16.044067,13.408296,2.6357718,0.0,1.0258459
6891134705556330880,322.51612600942144,-12.511221908001417,56.42645663207223,2395.474,1052.3188,1019.7961402902085,-259.59745573961675,8.540231,9.297098,7.6906857,1.6064124,0.1013915,1.0347167
97816475712827392,29.606804700692265,22.19797328679161,6.213075171363911,127.07433,500.30133,352.19157904000645,-355.3343537278658,15.959488,16.933804,14.990661,1.9431429,0.1127426,0.95556605
113541416134738688,42.81394763593543,24.71176190049909,9.665092149302856,120.97555,634.44464,560.7238917234324,-296.8311059753294,15.875724,16.771023,14.952683,1.8183393,0.18592004,1.1504437
366607726803661568,8.338218145003605,36.84126545455562,43.03030017877245,1593.7893,513.0046,496.6751086268759,128.40390218174917,11.509061,12.916041,10.340253,2.5757885,0.21285169,1.3048866
1837651239913999104,316.0452825866907,20.604907848089297,16.421838731232583,251.5314,740.00433,228.66247256786627,-703.7896423627703,13.631101,14.77906,12.566154,2.2129068,0.6216797,4.787585
1889703529122914560,342.9758008163989,31.754005503153618,66.20519427385788,1521.0378,526.02374,523.7997213332408,-48.31995310468763,10.501047,11.875741,9.336546,2.539195,0.3671678,1.4225554
1892539307048909184,333.63077733160594,27.857545343181602,50.774529767698425,502.62354,580.6293,-205.35801955369766,543.1007840985111,15.510378,,,,0.6955616,0.87800914
1892539307049423872,333.6298281538961,27.85755819173504,50.819395732748646,1888.1799,572.90094,-211.58183267371408,532.3989367585818,9.65697,10.547167,8.72783,1.8193369,0.18331034,1.1725422
1892963615458402304,330.29991924712533,27.161548427247904,34.48279413177131,512.59265,628.15894,627.2675788645162,-33.451867281685075,13.413313,14.744269,12.277362,2.4669075,0.56365955,5.400791
1898472649751867264,333.02494101583187,31.559547472252774,24.34217647022412,1653.0284,542.1465,-343.91702398967,-419.0989269130012,9.732812,10.363829,8.975464,1.3883648,0.06345253,1.0117202
1923802133480850176,353.93950260224096,41.9684100039517,35.2590815384824,1415.3057,718.1664,701.6735251193268,153.0269713769364,10.423462,11.450549,9.414015,2.0365343,0.2351144,1.2150342
1928108370769224576,344.41751930871175,37.321598288193634,42.974274838648014,1861.0195,658.4257,-548.0533796296852,-364.91355966299045,11.838677,13.220052,10.66949,2.550562,0.19941013,1.4113199
2585103264563934976,22.880083555079306,10.02104667865103,15.317445690000314,231.74492,947.7707,375.219674578269,-870.3329867924353,15.192444,16.62413,14.01479,2.6093407,0.41810837,2.0470958
2751296646125543040,8.98624024137839,10.47482086126036,69.46895503742745,2436.9014,1151.3168,1085.0655067093865,-384.91969725261634,13.559401,15.629446,12.229243,3.4002028,0.1654399,1.1947614
2801587139749159168,10.883962968737631,20.907758024867537,18.253874573861662,140.85056,660.43054,628.2625172550034,-203.60438265229735,17.294575,19.628431,15.908283,3.720148,0.5826925,1.0421083
2808484066952394240,11.472339655996928,26.781272439282258,27.077688157292993,397.32632,689.8263,689.8258596225733,-0.7982495098906138,15.463428,17.439648,14.154919,3.284729,0.34124398,1.7093576
2855095251072482432,358.76979425420905,28.633832306526546,25.559492733217137,507.0845,575.8551,574.8253169301012,34.42279254585704,7.127325,7.732269,6.35208,1.380189,0.40463087,2.3688295
2858600494141185280,9.754063764620504,30.61633814603857,78.89651468253375,3309.1838,1558.1522,1557.9216183469864,26.80339822463357,10.055212,11.314494,8.940176,2.3743181,0.17674531,1.1799767
2860957125517813248,1.8690045286262813,29.237379479908373,47.36414249196796,2156.5327,1894.8556,1515.4183636622718,-1137.5345153999438,12.94541,14.4051695,11.762993,2.6421766,0.129166,1.1367979
2886691573123995520,92.69124295904949,-33.77053086545991,58.45400205338838,1555.7188,854.58875,669.1163921840268,531.6062302309365,15.062743,17.634552,13.6563425,3.9782095,0.361807,1.2780985
2887328533953284096,86.92331434152952,-36.329112113805756,68.97093599378836,4885.3496,777.57,767.7895392697288,-122.94053830374963,9.835275,10.959886,8.778977,2.1809082,0.1384433,1.2280368
3030614037431922304,115.98603984346337,-12.99850995204974,25.081329815151996,1193.6732,537.1608,340.9976423753751,-415.04502826960584,14.315364,15.849067,13.111746,2.737321,0.068335295,1.1570892
229155579195699456,64.97040176423637,42.552042686039414,97.4489959770632,1022.0942,1535.4923,528.6646313195976,-1441.613758240322,15.555148,18.890953,14.02791,4.863043,0.57684773,1.1161795
237363467857253504,53.972705854024085,41.70568684944132,40.60346687332831,1746.1486,1019.87726,1009.9395783843371,142.02695684369422,11.690339,12.779187,10.64163,2.137557,0.14715552,1.2770677
259731623173675904,74.69517197267011,50.94232725155364,47.49678089820916,2639.3965,604.8183,502.40443910267913,-336.7416620102787,10.1602545,11.19085,9.151585,2.0392656,0.09348113,0.9737834
266846631637524864,75.85923651184258,53.12163420733134,72.17340591451902,4179.373,2014.91,1302.1185621203924,-1537.6442792268324,9.218808,10.183291,8.241274,1.9420176,0.104529366,1.0607893
268608594726484096,86.81628460392221,56.5843298771869,12.064266029138865,799.8077,543.3398,96.3181837371713,-534.7344459981649,11.771871,12.401999,11.012814,1.3891859,0.0888864,1.0524493
282639432539759872,82.66824365236319,59.47234741362041,17.54258532333368,100.767,514.6709,475.34732150711864,-197.30953394972292,18.714745,19.259972,18.074762,1.1852093,0.0,0.9887224
353394139660510464,32.64792567239573,46.6969996992374,47.2454956368986,1180.3253,978.1488,43.226149914561745,-977.193201073605,14.1100025,16.072706,12.804983,3.267723,0.12733853,1.2109389
357924952198845184,28.223429202645324,50.29739511756133,16.523350491088117,464.45578,781.12573,649.0319386167508,-434.64343056208236,15.386245,16.491802,14.345029,2.1467733,0.09060761,1.1075423
358275352812913792,32.05997446163482,49.814660783461164,39.05575491519249,648.5941,691.08856,410.87258002514614,-555.6861490298471,15.632439,18.142904,14.223948,3.9189568,0.3059667,1.060368
482685127857593088,76.42014817194129,66.56184550190574,11.35886666544784,183.5899,576.6597,244.8729653299271,-522.0858848797014,16.954338,18.369999,15.806535,2.5634642,0.0,0.9942165
488257280987718912,57.60651495768317,64.78269795914217,5.978515509130522,504.6338,504.79575,311.328025595832,-397.3582882122573,12.804179,13.244329,12.192998,1.0513315,0.057047576,0.96594536
518418293689809280,28.58999787326156,65.69745999445331,8.288447171425958,319.7557,593.27545,582.6879239333211,-111.5818881799764,15.279809,16.169184,14.351945,1.8172388,0.0,1.0064744
523313040665475968,17.123653708587792,63.5152601027932,13.277149010881738,866.228,1050.4214,1046.5834123207258,-89.71161477151756,11.230818,11.714634,10.58161,1.1330242,0.11060685,0.9138732
786834302080370304,177.7301638123558,48.373099796519554,124.33777491111096,2264.5374,1820.4602,-1545.0688611035787,-962.7239331057074,11.684706,13.529427,10.387384,3.1420422,0.48847103,0.99174666
809084603487945728,154.25327506694433,44.54628571889937,21.276125354792814,185.40858,502.2541,-270.7601766882631,-423.02256446009324,17.44703,20.310032,15.995957,4.3140745,0.57100326,1.0880767
928060007949390720,123.1116920030413,43.155435384648264,29.370370793147963,1007.977,564.22314,156.74054555880073,-542.0149235424994,12.918412,14.492636,11.700355,2.7922812,0.19410712,1.2731507
954536728983099776,103.51753457791877,46.50797096002348,12.081501061392737,456.67688,504.4167,-190.19501834761854,-467.18524035935565,14.836716,15.948628,13.792985,2.1556435,0.0,1.0300573
975193460091316992,113.88787399205876,46.17338045048329,28.619986414484234,1466.2113,620.867,425.889770994866,-451.7673541198717,12.131737,13.354445,11.02862,2.3258257,0.14645855,1.4621346
997801721262070912,96.4717182937526,56.17135899080708,50.45441654055254,2126.2673,516.2287,113.23896248536607,-503.65561390153823,13.213226,14.888117,11.97687,2.9112473,0.08039131,1.2413622
1070382098718626176,151.98581673742186,69.24613675966525,58.24597596955546,3653.9314,909.35706,-909.0285847008577,24.440153147383413,12.987349,14.596175,11.765776,2.8303995,0.13266397,1.1518112
1118916397395366656,133.8353488310195,70.79295091027184,86.35422037657243,2411.0903,1364.1315,-1329.0227845036802,-307.49498689893164,8.27417,9.134602,7.3422775,1.7923241,0.32399136,1.7662505
1391241478857408768,235.02236520918228,43.49280368003516,79.85415424681045,4537.692,1229.9127,1188.8043533162158,-315.32422885039733,11.018903,12.341008,9.881241,2.4597673,0.16807257,1.2323163
1406378695954996352,247.06863303449276,44.6742195149161,11.530384426935395,1125.2401,741.3817,-266.89976313251793,-691.6728931610699,11.100084,11.481634,10.53764,0.9439945,0.07335205,0.7659856
1426855863071637632,248.55532211205568,54.39680730044964,33.207561417652855,2332.1074,591.3633,-244.50606129175753,538.4490214046504,11.055407,12.096314,10.042677,2.0536375,0.13039199,1.1558405
1489921925896168704,219.6382963751506,41.55637610079576,26.516364794051853,1209.297,632.15796,-468.3123086375422,-424.62602566836665,14.871672,16.61411,13.617539,2.9965715,0.06744562,1.0845238
1509560784116529664,210.10665404662166,47.66502772573996,11.513499817645693,687.966,682.68396,-618.0445146023172,-289.9627093880269,14.455235,15.442633,13.468798,1.973835,0.0,1.0892078
1591230446242720640,220.0006340777293,48.296102444264775,36.42038144697211,2031.7626,603.54156,-84.05266297878924,-597.660089932252,14.367156,16.07683,13.119903,2.9569273,0.098313875,1.2242168
1668664785283445760,219.54101773782534,64.14250035646982,58.877814781287476,588.2114,676.58374,644.153770234613,-206.95770826566107,17.616884,20.542412,16.082228,4.460184,0.7270663,1.0669694
1676319452092458752,195.79503841728214,64.06874084970944,14.027964645818296,827.10175,513.2192,-492.83170635493633,143.2160356678762,14.530317,15.783719,13.419304,2.3644152,0.06818066,1.1269218
1792830060723673472,325.66979005004237,20.996591687683974,90.54537622087194,5402.3276,687.36774,-224.66717097233513,-649.6145288326695,13.174672,13.252464,13.018805,0.23365974,0.092981964,1.064876
1926246588346038528,357.9331875965073,45.265710726001195,20.50197557202515,682.0867,553.5944,553.2483967360196,19.569924452805125,15.653047,17.366716,14.403953,2.9627638,0.013316178,1.0052253
1937385019093491072,353.64418804057374,45.52293608163018,24.685683461587903,739.82513,566.20435,562.2515755925625,-66.78730092726258,15.65337,17.677923,14.331589,3.3463345,0.12361119,1.0530295
1984330523468864384,342.9731717577946,47.10451783564365,22.66194361288485,265.98712,621.193,587.9016603691437,200.62996418953946,17.014635,19.63202,15.588127,4.043894,0.62054574,1.0556351
2079042798689108864,299.0695344035237,44.4762420954382,16.509127333388875,684.3998,909.87103,-513.8300348678112,-750.8954701713262,15.313968,16.295073,14.337799,1.9572735,0.0,0.9803261
2080526555267049984,296.3734338738044,46.833448075257884,34.77257375541674,602.3225,607.05035,-455.318479693467,-401.4911949582537,17.172384,17.681698,16.51705,1.164648,0.0,0.98347175
2087981072303466112,301.19933707677285,51.223591142044164,34.959456179767415,2132.0662,551.7491,229.8236675574715,501.6055766812732,12.304346,13.759338,11.121855,2.6374836,0.18287931,1.4696528
2192213022271586560,316.9717229869554,59.713908118639495,41.35039917891807,3628.5586,2100.3975,-1032.556159115366,-1829.0701050518846,12.418454,13.471515,11.396791,2.0747232,0.08643913,1.1650163
2195886971653527168,313.3324563031005,62.150957701503515,142.054284613815,8864.385,773.09576,0.2591201846900617,-773.0957499352076,7.756715,8.790974,6.7472963,2.0436773,0.082130596,0.86993074
2262849634963004416,285.0438740245104,70.66652753906988,77.66955060572354,4817.436,512.38605,85.81000044681244,505.1496152246337,13.245591,13.231423,13.254209,-0.022785187,0.1328136,1.015927
2276740452551433984,317.1642914880167,73.695042026964,31.816929305322702,1957.7726,512.6524,-323.1722498543769,-397.95999136583606,8.454623,8.888744,7.850111,1.0386333,0.11547529,0.9572851
2279224077519149568,330.303127429414,74.30033011849221,9.071735920237401,85.37532,683.1375,433.75896369277075,527.7594144382927,18.25028,19.914051,17.000526,2.9135246,0.0,1.0479054
2312821266302222720,0.6678798143455957,-34.23105221038914,67.52906109014079,2364.0095,777.27,152.21202068711423,-762.2205527349851,14.880702,15.114378,14.485158,0.62922,0.0,0.9682949
2333676738050041728,2.2716167670028304,-27.121732715340222,42.059154343344176,1297.7877,698.05865,692.2238674822946,90.0668775604938,10.915721,11.9105425,9.93016,1.9803829,0.21555726,1.0856564
