source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref
2193082323645660800,318.4603975841435,62.12728754755193,19.8684132567895,92.937,169.47499,133.17910005594996,104.80983088005766,18.452562,20.934689,16.913929,4.0207596,0.86282593,1.0319393,2MASS J21135019+6207367,LM*,2
512212302168307584,27.47328268751685,64.44385417019481,19.819697036315755,108.66062,170.50725,-116.8474531707679,124.17484583504816,18.677614,21.329895,17.140944,4.1889515,0.9646762,1.0662344,2MASS J01495389+6426357,LM*,2
253905311055830912,69.31372740098674,45.40894882881393,19.809786909770786,43.54826,120.91544,-119.42765579373574,-18.909751583850444,19.214617,,,,0.0,0.9600981,PM J04372+4524A,WD*,4
1145947164913821952,132.96279300811412,82.78897179190555,19.80924332943811,86.21136,79.96151,-16.449023719021962,78.25134010290648,19.160818,21.211496,17.605196,3.6063004,0.5847491,0.9708643,2MASS J08515121+8247190,LM*,2
351376806403965952,32.93897147975859,42.71900645667319,19.745822750955767,117.96374,122.163574,22.569674095796262,-120.06060289732062,18.160868,21.22332,16.677858,4.5454617,0.44136617,0.7783482,Gaia DR3 351376806403965952,PM*,1
1674805012263764352,211.9951319220576,69.92549874484335,19.66107317952657,14.597111,305.91663,-284.6399549100536,-112.09402340092733,20.791115,20.660295,21.036163,-0.37586784,0.63148457,1.0561818,Gaia DR3 1674805012263764352,WD?,4
1758560271855197568,315.460789829343,13.766837151037551,19.60344824363152,125.55152,83.922356,26.193748186646047,-79.7298495093953,18.051327,20.871323,16.57259,4.2987328,0.5441469,0.91160285,2MASS J21015056+1346017,LM*,2
558153333945938560,85.94059979276993,83.06575154286726,19.574382261423512,160.22038,165.91922,-165.83301100871836,-5.347913195591647,18.314001,18.784943,17.724222,1.0607204,0.0,0.95237625,LSPM J0543+8303,PM*,1
2361166693407030528,5.047747586346242,-22.353263335227226,19.54449729842466,85.25183,152.82866,-40.85895787270742,-147.26555120105905,18.359121,20.84437,16.830788,4.013582,0.791518,0.9638346,UCAC2  22825535,*,4
573110991345659648,15.829723130418897,83.1749525095515,19.500575370056733,144.64539,151.44743,109.33536314862928,-104.79552898440905,18.430857,21.111708,16.729305,4.3824024,0.7184017,1.0198817,Gaia DR3 573110991345659520,PM*,1
206550612265600896,73.40222059936072,45.68300677943766,19.468847891410267,70.48556,20.837566,16.91789184564212,12.165078820007722,18.779207,21.332159,17.252274,4.0798855,0.8506516,1.0357711,ZTF J045334.35+454052.6,EB*,3
2234678910112472704,300.3866970071955,57.3858418325536,19.460728579430217,168.22562,78.1609,-73.50940368159625,26.56111650215464,18.225418,21.012468,16.726233,4.286236,0.71055996,1.085241,2MASS J20013297+5723085,LM*,2
1975786527850229504,331.9426626542203,48.44439586697344,19.40874832179888,142.96165,178.98247,-49.13338125200959,-172.10646953961748,18.16112,20.992981,16.681137,4.311844,0.74962264,1.033164,2MASS J22074632+4826426,LM*,2
2659955125669660160,353.1072174647905,3.948552310639424,19.33981846354557,60.164986,137.73894,128.7752995155156,-48.87675269284839,19.000406,21.436306,17.474344,3.9619617,0.9764143,1.0639287,2MASS J23322559+0356554,LM*,2
2167840384237133184,310.2016501686862,49.03096842976004,19.33741608622949,123.048485,38.204674,33.2981429511339,18.730474544337632,18.66101,21.103752,17.146883,3.9568691,0.88713133,1.053361,2MASS J20404833+4901511,LM*,1
997982659644401408,95.72321884021412,56.32087964216208,19.33356494472689,103.49144,29.207811,3.9512543064190506,28.939312684396235,18.301992,21.063368,16.90834,4.1550274,0.8295812,1.0835841,2MASS J06225357+5619147,LM*,1
1394402368628741760,231.1100953249837,44.51794185664661,19.31625016858216,138.04526,85.07417,-68.89982212547467,49.90420851185678,18.429392,20.916197,16.907814,4.008383,0.7844043,0.96471524,2MASS J15242652+4431036,LM*,3
2722980201620934144,334.6801941314627,9.315891691471522,19.315362817477148,75.720924,249.16977,249.16977289114527,-0.0256564347436519,18.272055,21.407093,16.78301,4.6240826,0.7620368,1.0506512,Gaia DR3 2722980201620934144,PM*,1
1726600393708036480,199.14747753714943,84.76655669643921,19.26522378787281,110.216705,64.302666,-31.299685228026757,-56.17083225994066,18.83048,21.266773,17.308237,3.9585361,0.65756583,1.0013589,2MASS J13163581+8446006,LM*,3
484383186122872576,82.29971637013001,68.28019485444248,19.248493871081287,115.10212,138.04776,-117.72072347965752,72.1042112101336,18.508667,21.526787,16.989285,4.5375023,0.8007239,1.0135374,2MASS J05291225+6816474,LM*,2
2164367409282393344,317.3856607738414,46.6657635817221,19.24139284979124,5.9352865,3.4915698,-0.3734882950609557,-3.4715365392669506,20.854393,20.381718,19.474348,0.9073696,0.0,1.1706104,,,0
357900930448010880,28.1077025926493,49.860847433583565,19.209217674099403,64.08392,102.66809,-94.5949587807444,-39.906516348337206,18.823296,21.418768,17.274555,4.1442127,0.747288,1.0448272,Gaia DR3 357900930448010880,PM*,1
1766171920270724352,328.44537812580705,11.962629163246238,19.169307502423525,74.56541,171.00381,-96.52279797941009,-141.15826801817326,18.724697,20.93368,17.139141,3.7945385,0.84558934,1.074166,2MASS J21534698+1157479,PM*,4
405977905302040832,25.822991016539028,50.4717633217959,19.14124368791109,101.35227,41.320168,-41.27692001984789,-1.8899833258394456,18.145258,20.575296,16.664158,3.9111385,0.63657004,1.0701303,2MASS J01431760+5028183,LM*,1
2284739193483974912,317.7371220035202,77.77079874153422,19.10377821213032,126.55133,109.2556,99.42862889248768,45.285026109535465,18.678082,21.369593,17.153355,4.216238,0.843587,1.0807177,2MASS J21105643+7746141,LM*,2
2014749990114568320,343.95468922746915,61.17149329811419,19.05185719056388,137.31215,279.23727,183.62496590768475,210.36949905623183,18.55733,19.125685,17.851755,1.2739296,0.0,0.9625358,Gaia DR3 2014749990119371392,*,2
350560801272238208,24.390141150854483,45.29358809024648,19.02964614828156,66.719185,102.235916,102.17872196819738,3.4192063475555905,18.818039,21.611507,17.273413,4.3380947,0.80110574,0.9291194,Gaia DR3 350560801272238208,PM*,1
1742447723518809216,323.7403235019695,10.527801983247487,19.0187026957694,54.473026,102.81737,25.384872926169404,-99.63442724923624,19.492954,21.483227,17.96251,3.5207176,0.83456653,1.013517,Gaia DR3 1742447723518809216,PM*,1
2203797476782069760,325.0265361680082,60.84730995053026,18.946012740552348,148.66394,297.4992,259.6928991004603,145.1391464085877,18.371626,21.117393,16.875227,4.2421665,0.7310868,1.0541801,2MASS J21400579+6050479,LM*,2
570553664740692736,71.58040340647761,83.63051506444023,18.88835040227264,85.63399,136.15312,53.05466045381609,-125.3908984057032,19.08787,21.21477,17.564096,3.650673,0.9584015,1.001862,2MASS J04461872+8337516,LM*,2
269567098278422912,84.95419619152402,58.11922669115566,18.863911906015318,87.851715,169.30092,-2.9059703919794746,-169.27597361489535,18.616518,21.431843,17.097672,4.3341713,0.74341655,1.0264927,2MASS J05394902+5807121,LM*,2
1118784318559296256,137.62871885373775,70.98207073809132,18.829611621053164,144.31447,118.694855,-53.19162507163088,-106.10899627761312,18.2764,20.894567,16.764322,4.130245,0.62669915,0.99621165,2MASS J09103104+7058572,LM*,2
2196727788807045248,311.9392392101492,62.73738150196309,18.827191517083925,61.68649,130.56802,125.02438533501584,37.64186708866357,19.405859,21.268873,17.841839,3.4270344,0.0,0.9727951,2MASS J20474511+6244140,LM*,2
574684220687456128,46.8264433419136,86.20066545417698,18.8244704716298,152.97809,165.34348,132.43082433696495,-98.99767875966388,18.253359,21.011383,16.76581,4.245573,0.37071866,0.9341549,2MASS J03071609+8612039,LM*,2
993126597819375488,103.06368563785908,52.03797216467069,18.780535275241483,93.744934,52.64295,16.538224620098404,49.97766747400279,18.438007,21.168531,16.95066,4.2178707,0.9712194,1.2111864,2MASS J06521524+5202158,LM*,1
1035912817209053184,134.6099581010101,55.1138266650229,18.771648988706765,100.75935,107.37656,-42.3090117691148,-98.68977718356176,18.441385,21.564646,16.910316,4.6543293,0.4681859,0.9530744,2MASS J08582645+5506513,LM*,4
483230863577396480,71.03130757953232,66.4215774891189,18.7650605680654,106.16421,160.17548,40.33173671074704,-155.0146186634168,18.637594,20.949327,17.105902,3.8434258,0.8798997,1.0426122,2MASS J04440740+6625202,LM*,2
5131771304881961728,36.74607553281508,-17.510146860259532,18.726181038785853,111.03518,177.513,169.3140056333446,53.32573498068131,18.247976,20.813473,16.753927,4.0595455,0.66981614,1.0478516,2MASS J02265888-1730374,LM*,3
470116369924424448,61.912600751112535,58.038458400432255,18.7183207978179,84.657364,163.01973,161.25013554864898,-23.954676525362288,18.592974,20.88275,17.069368,3.8133812,0.9438656,1.0075835,2MASS J04073870+5802188,LM*,2
2119382059234679808,280.72406214491195,47.041974197330255,18.678772491908568,112.0391,31.873192,-16.607083793366176,-27.204872871182545,18.58885,20.714115,17.075233,3.6388817,0.97508514,1.0378537,2MASS J18425379+4702316,LM*,3
1874628915465679232,335.94829828442005,20.88834539241146,18.67648540381925,84.977425,98.547775,96.11295268002776,-21.77072292999634,18.53578,20.986599,17.0318,3.9547997,0.5133069,1.0101057,Gaia DR3 1874628846746789888,EB*,1
845658758273159808,173.3279715154126,56.78172918096363,18.667147612211245,110.33401,75.30822,73.2044001602926,-17.676088097110068,18.51787,20.979324,16.991434,3.9878902,0.7736743,1.0744456,NVSS J113317+564645,rG,0
490926238087306752,50.13497408547244,64.10651878838044,18.593315248788585,95.12125,145.71149,52.70513778057225,-135.84552088309042,18.796827,21.3559,17.258833,4.097067,0.9226272,0.9830098,2MASS J03203225+6406255,LM*,2
2206950974907850496,345.64170753231014,61.90645958769993,18.51839833788937,118.22535,24.59938,-6.894489804016733,-23.613461247525446,18.54361,20.724773,17.054718,3.6700554,0.8854596,1.0600514,2MASS J23023402+6154237,LM*,1
325108790717333760,34.425273161707246,32.27496082331097,18.50871726467713,82.485855,246.78993,213.00288143613415,-124.63966083565776,18.348745,21.568165,16.839567,4.7285976,0.88469815,0.9121579,2MASS J02174175+3216320,PM*,3
2214946455966391040,347.83991538986817,68.9829731569353,18.43118518698844,81.54216,418.74274,405.9808112972172,102.59176196447908,19.053654,,,,0.0,0.9557478,Gaia DR3 2214946455960518400,*,1
2459297728228981760,27.92960177427213,-13.219684874335584,18.37928095676884,105.22675,367.20413,366.68775044668695,-19.466910783029324,18.249332,20.699297,16.758116,3.9411812,0.8225417,1.1049459,SIPS J0151-1313,LM*,3
1366916669584612224,263.7644745745796,48.76626694859157,18.30443163436175,118.33244,140.21149,3.4516787658712413,140.16899005192622,18.650755,20.892578,17.145874,3.746704,0.88624305,1.0698873,2MASS J17350347+4845564,LM*,2
1675781339934535680,196.06270192884256,62.26471001433615,18.249958750759188,89.13093,30.685709,-5.330340160056718,-30.219203574860376,18.92885,21.202759,17.400002,3.8027573,0.9973526,1.0529679,2MASS J13041506+6215534,LM*,4
