source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref,W1,W2,J,H,K,W1_W2,dist_pc,M_G,M_J
1623213895168955520,242.3339958107939,58.80549081788032,23.19783421325548,170.46121,45.350742,-23.535101550439244,-38.76582120256228,18.395008,20.992067,16.868406,4.123661,0.859831,1.1379411,2MASS J16092020+5848204,LM*,1,16.088,16.175,13.944000244140625,13.22700023651123,12.8149995803833,-0.08699989,43.10747248243501,15.222245201795403,10.771237445936027
1741216167416222208,325.1571640898369,8.699868809287931,23.13289203992625,88.064705,72.535,38.27783576726654,61.612776686072415,18.754148,21.528397,17.204742,4.323654,0.7213205,1.0135875,Gaia DR3 1741216167416222208,*,1,17.653,17.014,13.406999588012695,12.807000160217285,12.743000030517578,0.63899994,43.22849033635952,15.575297655091035,10.22814924310373
2170551161436279680,313.68631005024844,52.89555904599199,23.13095519987452,53.332066,57.89434,37.57383560327064,44.04499516868208,20.175905,21.704182,18.64384,3.060341,0.92304534,1.0292873,2MASS J20544464+5253434,LM*,2,16.669,16.294,15.229999542236328,14.397000312805176,13.897000312805176,0.375,43.23211001703141,16.996872837322417,12.050967379558744
535610429293034880,21.115824349453565,74.15260655799922,22.96634542440272,170.31895,134.26678,-132.1064549847203,23.98862976464116,18.122873,20.391953,16.594028,3.797924,0.82216686,1.0173153,2MASS J01242833+7409088,LM*,2,13.475,13.551,14.272000312805176,13.666000366210938,13.472999572753906,-0.07599926,43.54197333187619,14.928332462633943,11.07745977543912
1962820777496526848,330.1718567291999,45.074092251026464,22.95425557341256,190.09425,250.24255,244.42879105279903,53.62745439389497,18.174208,21.294846,16.658665,4.636181,0.5123706,1.0571777,2MASS J22004089+4504258,LM*,4,16.07,16.385,15.423999786376953,15.968000411987305,15.17199993133545,-0.31500053,43.5649065944129,14.978524063902377,12.22831585027933
2015092071375214080,347.01073047225475,61.58798633937422,22.882857287092182,181.76387,89.58695,89.04680208280467,9.82289993174782,18.142935,20.483448,16.578001,3.905447,0.7583405,1.1130297,2MASS J23080236+6135165,LM*,3,13.619,13.533,16.479999542236328,15.815999984741211,15.293000221252441,0.08600044,43.700836283416514,14.940486260251102,13.27755080248743
2763066570207951360,354.4753776609698,10.338843686429582,22.77012812046758,129.18658,157.10097,156.04224556416784,-18.20801392361465,17.994093,21.04244,16.496588,4.5458527,0.63560677,0.8326526,2MASS J23375392+1020199,LM*,3,17.526,17.747,13.835000038146973,13.194000244140625,12.803000450134277,-0.22100067,43.91718811195979,14.780920371313647,10.62182740946062
2837551473603142144,348.14061475910813,20.20165324889814,22.64564366729316,142.28738,267.7031,265.0996995567981,37.24369206523392,17.79195,20.455229,16.312317,4.142912,0.63078195,0.94782954,2MASS J23123340+2012052,LM*,2,16.301,15.586,13.748000144958496,13.16100025177002,12.807999610900879,0.71500015,44.15860351297006,14.566873346706892,10.522923491665388
1015697235076365952,135.0209498430879,49.489858087539616,22.629743348642144,172.0328,126.69527,4.042584411612417,-126.630751767983,17.803501,20.045315,16.323265,3.7220497,0.44894794,1.0466801,TYC 3427-1206-1,*,0,16.078,16.031,15.4350004196167,14.64900016784668,14.310999870300293,0.046998978,44.18963063759197,14.576899142530923,12.208398562147622
1548117392728910848,183.09430408012344,49.876233504862256,22.54974000558088,182.3793,85.09703,85.01053968420217,3.835696221840928,17.872131,20.392159,16.365116,4.0270424,0.65288806,1.077306,2MASS J12122248+4952344,LM*,2,17.645,17.572,15.517000198364258,14.78499984741211,14.734999656677246,0.072999954,44.34640930460875,14.637838694530542,12.2827078928948
2389273680946460544,357.16562367380345,-21.104426855845155,22.53225630332799,49.98036,299.59268,292.8700032642856,-63.11046385344133,19.649363,21.165737,18.070087,3.0956497,0.5285681,0.9668657,2MASS J23483939-2106148,PM*,2,17.715,17.567,14.98900032043457,14.300999641418457,13.789999961853027,0.14800072,44.38081950329586,16.41338641335091,11.75302373378548
1910773333005191680,347.540275871459,32.50267844566166,22.339313336563954,107.61803,423.9197,416.4666370275759,79.14196688060358,18.295275,21.07891,16.791805,4.2871056,0.74584717,0.996901,2MASS J23100915+3230083,PM*,4,16.59,17.864,16.711999893188477,16.211000442504883,15.87399959564209,-1.2740002,44.764133298727955,15.040624098435913,13.45734899162439
206154723654527104,73.44529212805233,44.48238324982153,22.24167274065216,82.286674,425.58557,422.85728849131743,-48.1122870570384,18.960823,,,,0.0,0.9681779,LSPM J0453+4428,**,1,15.028,15.299,14.355999946594238,13.96399974822998,13.781000137329102,-0.2709999,44.960647144684074,15.696660231707588,11.091837178301825
1916411143300424832,348.4759786686664,36.84808387273519,22.132752364454056,143.26295,243.57281,233.49552066667,69.336569182014,18.102371,20.67579,16.59546,4.08033,0.67672664,0.8668528,2MASS J23135392+3650520,LM*,4,15.481,15.582,16.427000045776367,15.765000343322754,15.758999824523926,-0.10099983,45.18190885314533,14.827548124396166,13.152177170172532
413169364185135104,21.1301584218768,58.45766389478648,22.09960610365189,106.57931,125.580086,-23.772661583224483,123.3094450924266,18.716467,21.354898,17.166412,4.188486,0.978215,1.0920111,2MASS J01243128+5827256,LM*,2,15.066,15.124,15.979000091552734,15.62600040435791,15.29699993133545,-0.05799961,45.24967527972153,15.438389665137107,12.70092275668984
1979316917945665792,325.1295185501009,50.80313174834515,22.0594504398029,196.36392,172.84775,-59.35812065579208,-162.33594647967968,17.944391,21.059992,16.460945,4.5990467,0.67595196,1.0296415,2MASS J21403116+5048140,LM*,2,14.174,14.339,12.777999877929688,12.065999984741211,11.767999649047852,-0.16499996,45.33204499943721,14.662364443980964,9.495973321910652
288508002838148992,23.16538929602942,21.19152107766461,22.03339904375612,118.11763,256.41003,183.2503710918311,-179.34714795883446,18.330637,20.929077,16.807735,4.1213417,0.5211252,0.84638226,2MASS J01323946+2111326,LM*,4,16.581,16.377,14.967000007629395,14.286999702453613,13.975000381469727,0.20399857,45.38564376808591,15.046044499843081,11.682407507472476
2227748722677605376,357.65811998422606,72.06255655777619,22.031121247506785,199.69846,169.54887,165.20868909008408,38.1170614030846,17.946712,20.692204,16.445553,4.2466507,0.71833545,1.0563495,2MASS J23503738+7203446,LM*,3,16.723,17.76,15.366000175476074,14.788999557495117,14.64799976348877,-1.0370007,45.390336186959516,14.661895003051486,12.081183178527558
1085224509260180736,119.0783499212562,62.57884386001602,21.825058475662665,144.9379,388.2942,-169.09726460082038,-349.5404135259522,18.313822,21.21555,16.789873,4.4256763,0.8384608,1.0096468,2MASS J07561916+6234493,LM*,4,18.325,18.353,14.164999961853027,13.553000450134277,13.086999893188477,-0.027999878,45.81889212874778,15.008599079900314,10.859777041753343
206154723654526464,73.4456676613385,44.4827778926758,21.82077394912207,107.6554,428.8662,425.7398013667787,-51.68979910375955,18.700298,18.982203,17.836412,1.1457901,0.0,1.0078568,LSPM J0453+4428,**,1,15.028,15.299,14.355999946594238,13.96399974822998,13.781000137329102,-0.2709999,45.827888705122376,15.394648751397284,11.050350697991522
1656542910105662464,255.37216343830733,75.40436847355372,21.812779167456128,107.52947,106.420166,100.60751369904288,34.689768577630744,19.340616,21.218128,17.817497,3.400631,0.95567876,1.1207134,2MASS J17012884+7524150,LM*,2,17.82,17.138,14.720000267028809,14.12399959564209,13.571000099182129,0.6819992,45.844685462729274,16.034171012945475,11.413555279974283
2931001337671076352,107.67151822469836,-19.98681886537566,21.76398893199596,208.96185,103.26268,55.78061254300465,86.9005421188111,17.829153,18.203995,17.271368,0.9326267,0.0,0.9928235,Gaia DR3 2931001341974199808,PM*,2,14.44,14.721,15.555000305175781,14.89799976348877,15.083000183105469,-0.28100014,45.947459499479294,14.51784548187456,12.243692787050339
